date,lowbound_10th_hosp,median_hosp,upbound_90th_hosp,lowbound_10th_icu,median_icu,upbound_90th_icu,lowbound_10th_deaths,median_deaths,upbound_90th_deaths,lowbound_10th_rt,median_rt,upbound_90th_rt,county
2020-03-31,77.73,85.51,93.71,22.65,25.23,28.12,4.06,4.82,5.67,0.87,0.95,1.02,San Francisco
2020-04-01,79.93,87.52,95.66,23.65,26.3,29.18,4.54,5.33,6.2,0.87,0.94,1.02,San Francisco
2020-04-02,81.82,89.25,97.28,24.58,27.24,30.12,5.04,5.87,6.76,0.87,0.94,1.02,San Francisco
2020-04-03,83.4,90.78,98.65,25.46,28.13,31.03,5.57,6.42,7.34,0.87,0.94,1.02,San Francisco
2020-04-04,84.82,91.98,99.81,26.27,28.92,31.8,6.12,6.99,7.92,0.87,0.94,1.01,San Francisco
2020-04-05,86.05,93.03,100.71,26.99,29.65,32.56,6.68,7.58,8.51,0.87,0.94,1.01,San Francisco
2020-04-06,87.1,93.86,101.42,27.62,30.31,33.22,7.25,8.18,9.13,0.87,0.94,1.01,San Francisco
2020-04-07,87.92,94.47,102.02,28.2,30.9,33.81,7.84,8.8,9.75,0.87,0.94,1,San Francisco
2020-04-08,88.59,95.07,102.39,28.75,31.45,34.34,8.45,9.43,10.39,0.87,0.93,0.99,San Francisco
2020-04-09,89.15,95.49,102.63,29.24,31.93,34.84,9.08,10.06,11.04,0.87,0.93,0.98,San Francisco
2020-04-10,89.6,95.77,102.79,29.67,32.35,35.25,9.71,10.71,11.69,0.87,0.93,0.98,San Francisco
2020-04-11,89.87,96.02,102.88,30.05,32.72,35.62,10.35,11.36,12.36,0.87,0.92,0.97,San Francisco
2020-04-12,89.99,96.11,102.89,30.37,33.06,35.95,10.99,12.03,13.03,0.86,0.92,0.97,San Francisco
2020-04-13,89.93,96.1,102.79,30.69,33.33,36.21,11.65,12.7,13.71,0.86,0.92,0.97,San Francisco
2020-04-14,89.82,95.99,102.57,30.92,33.56,36.43,12.32,13.37,14.39,0.86,0.92,0.97,San Francisco
2020-04-15,89.62,95.74,102.23,31.06,33.74,36.63,12.99,14.06,15.07,0.85,0.92,0.97,San Francisco
2020-04-16,89.36,95.42,101.92,31.22,33.87,36.81,13.67,14.74,15.76,0.85,0.92,0.97,San Francisco
2020-04-17,88.94,95.04,101.42,31.34,33.97,36.91,14.33,15.42,16.45,0.85,0.92,0.97,San Francisco
2020-04-18,88.54,94.54,100.89,31.41,34.05,37.01,15.02,16.1,17.14,0.85,0.92,0.97,San Francisco
2020-04-19,88.11,94.05,100.33,31.44,34.09,37.07,15.69,16.8,17.84,0.85,0.91,0.97,San Francisco
2020-04-20,87.62,93.51,99.69,31.45,34.11,37.09,16.38,17.48,18.54,0.85,0.91,0.97,San Francisco
2020-04-21,87,92.9,98.97,31.42,34.09,37.04,17.06,18.17,19.24,0.85,0.91,0.96,San Francisco
2020-04-22,86.45,92.19,98.22,31.38,34.06,36.97,17.74,18.85,19.93,0.84,0.9,0.95,San Francisco
2020-04-23,85.8,91.55,97.52,31.31,33.97,36.9,18.42,19.54,20.63,0.84,0.89,0.95,San Francisco
2020-04-24,85.04,90.81,96.81,31.19,33.87,36.8,19.1,20.23,21.32,0.83,0.88,0.94,San Francisco
2020-04-25,84.29,90.08,96.15,31.07,33.74,36.68,19.79,20.92,22.01,0.82,0.88,0.93,San Francisco
2020-04-26,83.45,89.23,95.28,30.92,33.59,36.51,20.47,21.6,22.7,0.81,0.87,0.93,San Francisco
2020-04-27,82.49,88.35,94.38,30.75,33.4,36.31,21.14,22.29,23.39,0.81,0.86,0.92,San Francisco
2020-04-28,81.5,87.42,93.52,30.58,33.19,36.11,21.8,22.96,24.06,0.8,0.86,0.92,San Francisco
2020-04-29,80.45,86.45,92.59,30.35,32.98,35.85,22.48,23.63,24.73,0.8,0.86,0.92,San Francisco
2020-04-30,79.38,85.43,91.58,30.12,32.73,35.58,23.15,24.29,25.42,0.8,0.86,0.92,San Francisco
2020-05-01,78.3,84.39,90.51,29.85,32.46,35.28,23.81,24.97,26.08,0.8,0.86,0.92,San Francisco
2020-05-02,77.2,83.28,89.39,29.58,32.18,34.99,24.46,25.63,26.73,0.8,0.86,0.92,San Francisco
2020-05-03,76.06,82.14,88.23,29.27,31.89,34.64,25.11,26.28,27.38,0.8,0.86,0.92,San Francisco
2020-05-04,74.91,81,87.01,28.97,31.56,34.32,25.74,26.92,28.04,0.79,0.85,0.91,San Francisco
2020-05-05,73.68,79.79,85.72,28.63,31.24,33.99,26.38,27.56,28.68,0.79,0.85,0.91,San Francisco
2020-05-06,72.52,78.54,84.48,28.31,30.88,33.64,27.01,28.18,29.31,0.79,0.84,0.9,San Francisco
2020-05-07,71.31,77.28,83.36,27.95,30.52,33.26,27.62,28.8,29.94,0.78,0.84,0.89,San Francisco
2020-05-08,70.08,76.02,82.17,27.6,30.12,32.83,28.24,29.42,30.56,0.77,0.83,0.89,San Francisco
2020-05-09,68.82,74.73,80.84,27.22,29.74,32.46,28.86,30.03,31.17,0.76,0.82,0.88,San Francisco
2020-05-10,67.55,73.5,79.57,26.83,29.34,32.06,29.44,30.62,31.78,0.76,0.82,0.88,San Francisco
2020-05-11,66.24,72.2,78.17,26.44,28.94,31.61,30.04,31.22,32.37,0.75,0.81,0.88,San Francisco
2020-05-12,64.95,70.87,76.81,26.05,28.5,31.17,30.61,31.8,32.95,0.75,0.81,0.88,San Francisco
2020-05-13,63.63,69.49,75.45,25.63,28.07,30.7,31.18,32.37,33.53,0.75,0.81,0.88,San Francisco
2020-05-14,62.24,68.13,74.06,25.18,27.63,30.23,31.73,32.94,34.1,0.75,0.81,0.88,San Francisco
2020-05-15,60.89,66.75,72.6,24.78,27.16,29.73,32.29,33.49,34.67,0.75,0.81,0.88,San Francisco
2020-05-16,59.58,65.31,71.15,24.34,26.7,29.24,32.83,34.04,35.23,0.75,0.81,0.88,San Francisco
2020-05-17,58.17,63.9,69.68,23.92,26.23,28.75,33.37,34.58,35.79,0.75,0.81,0.87,San Francisco
2020-05-18,56.83,62.48,68.18,23.47,25.75,28.25,33.89,35.11,36.32,0.74,0.81,0.87,San Francisco
2020-05-19,55.48,61.1,66.73,23.03,25.26,27.72,34.4,35.62,36.85,0.74,0.81,0.87,San Francisco
2020-05-20,54.2,59.75,65.24,22.56,24.78,27.23,34.91,36.14,37.37,0.74,0.8,0.86,San Francisco
2020-05-21,52.78,58.34,63.79,22.09,24.3,26.69,35.4,36.63,37.87,0.74,0.8,0.86,San Francisco
2020-05-22,51.53,57,62.35,21.65,23.8,26.16,35.88,37.13,38.36,0.73,0.8,0.86,San Francisco
2020-05-23,50.27,55.63,60.9,21.19,23.29,25.63,36.34,37.6,38.84,0.72,0.79,0.86,San Francisco
2020-05-24,48.97,54.27,59.54,20.73,22.79,25.13,36.8,38.07,39.32,0.72,0.79,0.86,San Francisco
2020-05-25,47.63,52.94,58.07,20.25,22.31,24.61,37.27,38.54,39.79,0.71,0.79,0.86,San Francisco
2020-05-26,46.37,51.63,56.72,19.78,21.83,24.1,37.71,38.98,40.25,0.71,0.79,0.87,San Francisco
2020-05-27,45.17,50.32,55.33,19.32,21.33,23.62,38.16,39.42,40.7,0.71,0.79,0.87,San Francisco
2020-05-28,43.96,49,53.94,18.87,20.85,23.12,38.58,39.86,41.15,0.71,0.79,0.87,San Francisco
2020-05-29,42.76,47.68,52.62,18.4,20.36,22.6,39.01,40.28,41.59,0.71,0.79,0.87,San Francisco
2020-05-30,41.53,46.42,51.29,17.94,19.89,22.08,39.41,40.69,42.01,0.71,0.79,0.87,San Francisco
2020-05-31,40.3,45.16,49.95,17.47,19.42,21.6,39.8,41.09,42.42,0.71,0.79,0.87,San Francisco
2020-06-01,39.11,43.92,48.7,17.03,18.96,21.1,40.19,41.48,42.83,0.72,0.8,0.89,San Francisco
2020-06-02,37.96,42.68,47.42,16.57,18.5,20.6,40.58,41.87,43.22,0.73,0.81,0.92,San Francisco
2020-06-03,36.82,41.5,46.19,16.13,18.04,20.11,40.95,42.25,43.61,0.74,0.84,1.03,San Francisco
2020-06-04,35.69,40.38,44.97,15.69,17.6,19.64,41.3,42.61,43.99,0.77,0.88,1.14,San Francisco
2020-06-05,34.59,39.28,43.8,15.27,17.16,19.19,41.66,42.96,44.36,0.8,0.96,1.21,San Francisco
2020-06-06,33.54,38.24,42.72,14.84,16.74,18.74,42,43.31,44.71,0.85,1.08,1.26,San Francisco
2020-06-07,32.59,37.24,41.74,14.42,16.32,18.32,42.33,43.65,45.06,0.91,1.15,1.3,San Francisco
2020-06-08,31.7,36.3,40.79,14.04,15.93,17.9,42.65,43.98,45.4,1.03,1.2,1.33,San Francisco
2020-06-09,30.97,35.52,40.03,13.68,15.55,17.49,42.97,44.3,45.74,1.1,1.23,1.36,San Francisco
2020-06-10,30.29,34.78,39.32,13.35,15.21,17.14,43.28,44.61,46.06,1.12,1.24,1.38,San Francisco
2020-06-11,29.8,34.23,38.76,13.06,14.9,16.82,43.57,44.91,46.38,1.14,1.25,1.39,San Francisco
2020-06-12,29.44,33.81,38.33,12.8,14.61,16.54,43.86,45.21,46.69,1.14,1.26,1.4,San Francisco
2020-06-13,29.19,33.53,38.06,12.56,14.37,16.28,44.15,45.5,47,1.15,1.26,1.4,San Francisco
2020-06-14,29.09,33.38,37.85,12.39,14.17,16.08,44.44,45.79,47.31,1.15,1.26,1.4,San Francisco
2020-06-15,29.04,33.37,37.89,12.24,14.01,15.9,44.72,46.08,47.61,1.16,1.27,1.4,San Francisco
2020-06-16,29.05,33.46,37.96,12.12,13.89,15.77,44.99,46.36,47.91,1.16,1.27,1.4,San Francisco
2020-06-17,29.21,33.7,38.17,12.04,13.8,15.67,45.26,46.64,48.2,1.18,1.28,1.4,San Francisco
2020-06-18,29.51,34.03,38.51,12,13.74,15.61,45.53,46.91,48.5,1.19,1.29,1.4,San Francisco
2020-06-19,29.92,34.45,38.99,11.98,13.72,15.6,45.79,47.19,48.78,1.2,1.3,1.4,San Francisco
2020-06-20,30.37,34.96,39.54,12,13.72,15.63,46.06,47.46,49.06,1.21,1.3,1.41,San Francisco
2020-06-21,30.96,35.59,40.18,12.06,13.78,15.67,46.33,47.73,49.35,1.21,1.31,1.41,San Francisco
2020-06-22,31.65,36.29,40.9,12.14,13.86,15.79,46.59,48,49.64,1.21,1.31,1.42,San Francisco
2020-06-23,32.36,37.07,41.72,12.26,13.98,15.9,46.85,48.27,49.93,1.21,1.31,1.42,San Francisco
2020-06-24,33.22,37.96,42.64,12.39,14.13,16.05,47.12,48.56,50.21,1.21,1.31,1.42,San Francisco
2020-06-25,34.17,38.93,43.72,12.58,14.29,16.25,47.38,48.84,50.51,1.21,1.31,1.42,San Francisco
2020-06-26,35.2,40.01,44.87,12.77,14.52,16.48,47.64,49.13,50.82,1.21,1.31,1.42,San Francisco
2020-06-27,36.34,41.16,46.03,13.01,14.78,16.74,47.92,49.42,51.12,1.21,1.31,1.42,San Francisco
2020-06-28,37.56,42.42,47.34,13.29,15.07,17.03,48.21,49.73,51.43,1.21,1.31,1.42,San Francisco
2020-06-29,38.85,43.82,48.75,13.59,15.38,17.37,48.5,50.03,51.75,1.22,1.31,1.42,San Francisco
2020-06-30,40.28,45.26,50.31,13.91,15.75,17.76,48.79,50.34,52.08,1.22,1.31,1.42,San Francisco
2020-07-01,41.81,46.78,51.87,14.29,16.15,18.2,49.09,50.67,52.42,1.22,1.31,1.42,San Francisco
2020-07-02,43.48,48.41,53.51,14.69,16.57,18.63,49.39,50.99,52.75,1.21,1.31,1.43,San Francisco
2020-07-03,45.08,50.17,55.3,15.13,17.03,19.14,49.71,51.33,53.11,1.21,1.31,1.43,San Francisco
2020-07-04,46.88,52.01,57.29,15.61,17.53,19.64,50.04,51.66,53.48,1.2,1.31,1.44,San Francisco
2020-07-05,48.64,53.91,59.38,16.12,18.08,20.22,50.38,52.01,53.85,1.19,1.31,1.45,San Francisco
2020-07-06,50.56,55.87,61.56,16.65,18.65,20.88,50.72,52.38,54.24,1.18,1.31,1.46,San Francisco
2020-07-07,52.56,58.03,63.8,17.24,19.27,21.53,51.08,52.75,54.63,1.18,1.31,1.46,San Francisco
2020-07-08,54.69,60.3,66.22,17.84,19.89,22.21,51.46,53.14,55.02,1.17,1.31,1.47,San Francisco
2020-07-09,56.91,62.72,68.69,18.46,20.57,22.97,51.83,53.55,55.44,1.17,1.31,1.47,San Francisco
2020-07-10,59.13,65.26,71.34,19.14,21.31,23.77,52.24,53.97,55.88,1.17,1.31,1.47,San Francisco
2020-07-11,61.42,67.87,74.1,19.81,22.06,24.64,52.64,54.4,56.33,1.17,1.31,1.47,San Francisco
2020-07-12,63.58,70.54,77.04,20.55,22.89,25.56,53.06,54.85,56.78,1.17,1.31,1.47,San Francisco
2020-07-13,65.97,73.39,80.22,21.28,23.77,26.53,53.51,55.31,57.27,1.17,1.31,1.46,San Francisco
2020-07-14,68.28,76.4,83.75,22.05,24.68,27.59,53.96,55.8,57.78,1.17,1.31,1.46,San Francisco
2020-07-15,70.74,79.49,87.58,22.8,25.61,28.73,54.43,56.3,58.32,1.17,1.31,1.46,San Francisco
2020-07-16,73.14,82.75,91.8,23.6,26.6,29.94,54.91,56.81,58.86,1.17,1.31,1.46,San Francisco
2020-07-17,75.64,86.14,96.16,24.37,27.62,31.17,55.4,57.35,59.42,1.16,1.31,1.46,San Francisco
2020-07-18,77.87,89.68,100.89,25.16,28.72,32.62,55.93,57.91,60.01,1.16,1.31,1.46,San Francisco
2020-07-19,80.37,93.33,106.13,25.94,29.85,34.05,56.48,58.5,60.61,1.16,1.3,1.46,San Francisco
2020-07-20,82.54,96.99,111.55,26.77,31.03,35.64,57.06,59.11,61.24,1.16,1.3,1.46,San Francisco
2020-07-21,84.97,101.08,117.68,27.59,32.3,37.26,57.66,59.75,61.92,1.14,1.3,1.47,San Francisco
2020-07-22,87.52,105.31,124.03,28.4,33.57,39.11,58.27,60.4,62.62,,,,San Francisco
2020-07-23,89.9,109.58,130.64,29.22,34.9,41.12,58.9,61.08,63.33,,,,San Francisco
2020-07-24,92.21,114.14,137.75,30.02,36.29,43.17,59.54,61.79,64.09,,,,San Francisco
2020-07-25,94.7,118.76,145.3,30.84,37.76,45.44,60.22,62.54,64.89,,,,San Francisco
2020-07-26,97.09,123.49,153.27,31.73,39.24,47.7,60.96,63.3,65.72,,,,San Francisco
2020-07-27,99.56,128.43,161.87,32.58,40.82,50.33,61.66,64.09,66.62,,,,San Francisco
2020-07-28,101.99,133.67,170.71,33.45,42.46,53.04,62.4,64.93,67.54,,,,San Francisco
2020-07-29,104.14,138.89,179.89,34.37,44.15,55.91,63.15,65.77,68.51,,,,San Francisco
2020-07-30,106.77,144.45,190.18,35.27,45.9,58.9,63.91,66.67,69.54,,,,San Francisco
2020-07-31,109.15,150.05,200.75,36.18,47.68,62.13,64.69,67.62,70.65,,,,San Francisco
2020-08-01,111.68,155.99,212.43,37.12,49.56,65.62,65.47,68.58,71.86,,,,San Francisco
2020-08-02,114.02,162.06,225.54,37.94,51.48,69.34,66.33,69.58,73.07,,,,San Francisco
2020-08-03,115.82,168.06,239.4,38.92,53.55,72.95,67.19,70.64,74.41,,,,San Francisco
2020-08-04,118.19,174.33,252.97,39.78,55.64,77.19,68.03,71.73,75.81,,,,San Francisco
2020-08-05,120.58,181.27,266.84,40.61,57.82,81.76,68.9,72.87,77.23,,,,San Francisco
2020-08-06,123.09,188.09,282.69,41.46,59.94,86.47,69.82,74.02,78.86,,,,San Francisco
2020-08-07,125.58,195.08,300.01,42.39,62.17,91.75,70.75,75.24,80.6,,,,San Francisco
2020-08-08,127.87,202.57,319.74,43.15,64.41,97.14,71.67,76.52,82.42,,,,San Francisco
2020-08-09,130.15,210.45,339.35,44.15,66.84,103.1,72.55,77.85,84.28,,,,San Francisco
2020-08-10,131.93,218.63,358.68,44.9,69.39,109.25,73.51,79.24,86.3,,,,San Francisco
2020-08-11,134.08,226.46,380.13,45.58,72.03,115.7,74.49,80.64,88.43,,,,San Francisco
2020-08-12,136.22,234.98,402.78,46.52,74.8,122.48,75.48,82.07,90.66,,,,San Francisco
2020-08-13,138.29,243.85,427.17,47.3,77.64,129.95,76.44,83.61,93.1,,,,San Francisco
2020-08-14,140.48,252.55,453.62,48.11,80.56,137.86,77.47,85.27,95.68,,,,San Francisco
2020-08-15,142.96,261.98,482.37,49.05,83.48,146.21,78.52,86.91,98.29,,,,San Francisco
2020-03-15,17.22,29.71,44.68,5.36,9.16,13.8,0.94,1.67,2.64,0.56,0.86,1.68,San Joaquin
2020-03-16,19.93,33.09,48.05,6.22,10.23,14.82,1.14,2.01,3.1,0.55,0.84,1.58,San Joaquin
2020-03-17,22.65,36.26,50.93,7.07,11.18,15.73,1.39,2.38,3.6,0.55,0.83,1.43,San Joaquin
2020-03-18,25.51,39.18,53.33,7.9,12,16.46,1.66,2.78,4.12,0.56,0.82,1.28,San Joaquin
2020-03-19,28.25,41.62,55.34,8.74,12.75,16.97,1.96,3.21,4.67,0.58,0.81,1.17,San Joaquin
2020-03-20,30.96,43.8,57.01,9.53,13.43,17.4,2.29,3.67,5.25,0.61,0.8,1.06,San Joaquin
2020-03-21,33.41,45.6,58.19,10.34,13.95,17.76,2.65,4.16,5.84,0.64,0.8,0.97,San Joaquin
2020-03-22,35.76,47.19,58.87,11.02,14.42,17.96,3.06,4.66,6.42,0.68,0.8,0.92,San Joaquin
2020-03-23,37.77,48.52,59.5,11.63,14.82,18.14,3.49,5.18,7.03,0.69,0.8,0.91,San Joaquin
2020-03-24,39.6,49.59,59.87,12.09,15.11,18.2,3.95,5.71,7.63,0.7,0.8,0.9,San Joaquin
2020-03-25,41.21,50.46,60.11,12.5,15.32,18.26,4.43,6.26,8.22,0.71,0.8,0.9,San Joaquin
2020-03-26,42.39,51.09,60.19,12.84,15.45,18.27,4.94,6.8,8.81,0.71,0.8,0.9,San Joaquin
2020-03-27,43.34,51.64,60.18,13.07,15.56,18.23,5.44,7.36,9.41,0.71,0.8,0.9,San Joaquin
2020-03-28,44.06,51.9,60.14,13.2,15.61,18.19,5.95,7.92,10.01,0.71,0.8,0.9,San Joaquin
2020-03-29,44.56,52.08,60.04,13.32,15.63,18.14,6.49,8.48,10.61,0.71,0.8,0.9,San Joaquin
2020-03-30,44.85,52.04,59.69,13.34,15.6,18.05,7.02,9.04,11.2,0.71,0.81,0.9,San Joaquin
2020-03-31,44.93,51.87,59.25,13.34,15.54,17.92,7.55,9.58,11.78,0.72,0.81,0.9,San Joaquin
2020-04-01,44.96,51.64,58.7,13.31,15.46,17.79,8.1,10.15,12.34,0.72,0.81,0.9,San Joaquin
2020-04-02,44.8,51.38,58.16,13.23,15.35,17.62,8.65,10.7,12.9,0.73,0.81,0.9,San Joaquin
2020-04-03,44.59,50.96,57.57,13.11,15.21,17.42,9.19,11.25,13.45,0.74,0.82,0.89,San Joaquin
2020-04-04,44.35,50.53,57.02,12.97,15.05,17.21,9.73,11.8,13.97,0.74,0.82,0.9,San Joaquin
2020-04-05,43.99,49.98,56.31,12.82,14.87,16.99,10.28,12.33,14.5,0.75,0.82,0.9,San Joaquin
2020-04-06,43.53,49.42,55.62,12.65,14.67,16.79,10.81,12.87,15.01,0.75,0.82,0.9,San Joaquin
2020-04-07,43.01,48.84,54.89,12.47,14.47,16.57,11.36,13.4,15.52,0.75,0.82,0.9,San Joaquin
2020-04-08,42.45,48.21,54.11,12.28,14.26,16.33,11.88,13.92,16.03,0.75,0.83,0.9,San Joaquin
2020-04-09,41.92,47.58,53.37,12.08,14.05,16.1,12.41,14.42,16.51,0.75,0.83,0.9,San Joaquin
2020-04-10,41.31,46.93,52.58,11.88,13.82,15.87,12.91,14.92,17.01,0.75,0.83,0.9,San Joaquin
2020-04-11,40.7,46.24,51.79,11.67,13.6,15.61,13.41,15.42,17.5,0.75,0.83,0.9,San Joaquin
2020-04-12,40.03,45.49,51.03,11.46,13.37,15.36,13.89,15.9,17.98,0.75,0.83,0.9,San Joaquin
2020-04-13,39.41,44.77,50.24,11.26,13.14,15.11,14.39,16.39,18.44,0.76,0.83,0.9,San Joaquin
2020-04-14,38.7,44,49.45,11.05,12.9,14.85,14.86,16.86,18.91,0.76,0.83,0.9,San Joaquin
2020-04-15,37.99,43.24,48.64,10.81,12.66,14.61,15.34,17.33,19.35,0.76,0.84,0.91,San Joaquin
2020-04-16,37.3,42.47,47.84,10.61,12.42,14.36,15.8,17.79,19.77,0.77,0.84,0.91,San Joaquin
2020-04-17,36.6,41.69,47.11,10.39,12.19,14.11,16.27,18.24,20.2,0.77,0.85,0.92,San Joaquin
2020-04-18,35.84,40.94,46.29,10.18,11.97,13.86,16.72,18.68,20.62,0.77,0.85,0.92,San Joaquin
2020-04-19,35.11,40.14,45.52,9.96,11.72,13.63,17.16,19.12,21.04,0.78,0.85,0.93,San Joaquin
2020-04-20,34.38,39.4,44.73,9.76,11.49,13.39,17.58,19.55,21.44,0.78,0.86,0.93,San Joaquin
2020-04-21,33.66,38.66,43.98,9.56,11.25,13.15,18.01,19.96,21.85,0.78,0.86,0.94,San Joaquin
2020-04-22,33.01,37.96,43.19,9.34,11.03,12.9,18.43,20.37,22.23,0.78,0.86,0.94,San Joaquin
2020-04-23,32.36,37.22,42.47,9.16,10.81,12.67,18.82,20.77,22.62,0.78,0.86,0.94,San Joaquin
2020-04-24,31.69,36.49,41.76,8.97,10.59,12.45,19.22,21.16,23,0.78,0.86,0.94,San Joaquin
2020-04-25,31.08,35.8,40.97,8.77,10.38,12.23,19.62,21.53,23.37,0.78,0.86,0.94,San Joaquin
2020-04-26,30.47,35.12,40.25,8.59,10.16,12,19.98,21.9,23.73,0.78,0.86,0.94,San Joaquin
2020-04-27,29.84,34.47,39.5,8.4,9.96,11.79,20.35,22.28,24.08,0.78,0.86,0.94,San Joaquin
2020-04-28,29.21,33.82,38.82,8.23,9.77,11.58,20.7,22.63,24.43,0.78,0.86,0.95,San Joaquin
2020-04-29,28.61,33.14,38.12,8.07,9.58,11.36,21.06,22.98,24.77,0.78,0.87,0.95,San Joaquin
2020-04-30,28.03,32.49,37.47,7.9,9.39,11.16,21.42,23.32,25.1,0.79,0.87,0.96,San Joaquin
2020-05-01,27.46,31.85,36.84,7.74,9.2,10.95,21.76,23.67,25.44,0.79,0.88,0.97,San Joaquin
2020-05-02,26.91,31.25,36.2,7.58,9.02,10.76,22.09,24,25.76,0.79,0.88,0.98,San Joaquin
2020-05-03,26.35,30.67,35.56,7.42,8.85,10.56,22.44,24.32,26.07,0.79,0.88,0.99,San Joaquin
2020-05-04,25.84,30.09,35,7.26,8.68,10.37,22.75,24.64,26.37,0.79,0.89,1,San Joaquin
2020-05-05,25.27,29.53,34.43,7.11,8.51,10.19,23.06,24.96,26.68,0.79,0.89,1,San Joaquin
2020-05-06,24.73,29.02,33.83,6.97,8.35,10.01,23.36,25.26,26.98,0.78,0.89,1,San Joaquin
2020-05-07,24.23,28.49,33.3,6.82,8.2,9.83,23.66,25.57,27.29,0.79,0.89,1.01,San Joaquin
2020-05-08,23.77,27.97,32.77,6.68,8.06,9.66,23.97,25.87,27.59,0.79,0.89,1.01,San Joaquin
2020-05-09,23.31,27.5,32.21,6.54,7.93,9.51,24.25,26.16,27.86,0.79,0.9,1.01,San Joaquin
2020-05-10,22.83,27.01,31.69,6.4,7.78,9.37,24.54,26.45,28.14,0.8,0.91,1.03,San Joaquin
2020-05-11,22.37,26.56,31.24,6.26,7.65,9.23,24.81,26.73,28.41,0.81,0.92,1.07,San Joaquin
2020-05-12,21.9,26.08,30.79,6.14,7.52,9.09,25.08,27.01,28.69,0.83,0.95,1.18,San Joaquin
2020-05-13,21.46,25.68,30.35,6.01,7.4,8.98,25.34,27.29,28.98,0.86,1,1.29,San Joaquin
2020-05-14,21.05,25.3,29.94,5.89,7.28,8.86,25.61,27.56,29.23,0.9,1.07,1.37,San Joaquin
2020-05-15,20.65,24.9,29.55,5.78,7.18,8.75,25.86,27.82,29.48,0.94,1.15,1.42,San Joaquin
2020-05-16,20.32,24.57,29.23,5.68,7.08,8.64,26.13,28.08,29.74,0.99,1.22,1.48,San Joaquin
2020-05-17,20,24.26,28.93,5.6,6.99,8.55,26.38,28.34,29.99,1.04,1.27,1.52,San Joaquin
2020-05-18,19.71,24.01,28.65,5.53,6.92,8.46,26.64,28.59,30.23,1.07,1.3,1.54,San Joaquin
2020-05-19,19.49,23.82,28.48,5.48,6.87,8.41,26.88,28.83,30.47,1.09,1.32,1.56,San Joaquin
2020-05-20,19.36,23.7,28.39,5.46,6.83,8.37,27.11,29.07,30.72,1.09,1.32,1.57,San Joaquin
2020-05-21,19.31,23.66,28.33,5.47,6.82,8.36,27.34,29.32,30.98,1.1,1.33,1.58,San Joaquin
2020-05-22,19.31,23.67,28.3,5.5,6.84,8.36,27.58,29.56,31.22,1.1,1.33,1.59,San Joaquin
2020-05-23,19.42,23.79,28.44,5.55,6.89,8.39,27.81,29.81,31.47,1.11,1.33,1.59,San Joaquin
2020-05-24,19.57,23.98,28.54,5.59,6.94,8.42,28.07,30.06,31.71,1.12,1.35,1.6,San Joaquin
2020-05-25,19.74,24.18,28.75,5.67,7.03,8.5,28.31,30.3,31.97,1.14,1.37,1.62,San Joaquin
2020-05-26,19.95,24.53,29.08,5.77,7.13,8.61,28.55,30.56,32.23,1.18,1.4,1.66,San Joaquin
2020-05-27,20.32,24.93,29.55,5.86,7.27,8.76,28.8,30.82,32.49,1.22,1.45,1.73,San Joaquin
2020-05-28,20.72,25.37,30.13,5.99,7.41,8.94,29.05,31.09,32.76,1.27,1.5,1.8,San Joaquin
2020-05-29,21.14,25.9,30.71,6.13,7.58,9.14,29.31,31.36,33.03,1.33,1.56,1.87,San Joaquin
2020-05-30,21.67,26.49,31.49,6.3,7.77,9.36,29.58,31.63,33.31,1.38,1.6,1.94,San Joaquin
2020-05-31,22.29,27.18,32.4,6.5,8,9.63,29.85,31.91,33.61,1.41,1.65,1.98,San Joaquin
2020-06-01,23.01,27.99,33.46,6.73,8.26,9.96,30.12,32.18,33.91,1.43,1.68,2.02,San Joaquin
2020-06-02,23.87,28.92,34.76,6.99,8.58,10.37,30.42,32.48,34.23,1.44,1.7,2.05,San Joaquin
2020-06-03,24.88,30.08,36.14,7.28,8.95,10.79,30.71,32.79,34.54,1.44,1.71,2.07,San Joaquin
2020-06-04,26.05,31.44,37.73,7.65,9.37,11.25,31.03,33.11,34.86,1.44,1.71,2.08,San Joaquin
2020-06-05,27.42,32.97,39.5,8.07,9.85,11.79,31.37,33.44,35.21,1.44,1.71,2.08,San Joaquin
2020-06-06,29.06,34.73,41.37,8.58,10.39,12.39,31.73,33.81,35.57,1.44,1.71,2.08,San Joaquin
2020-06-07,30.92,36.7,43.49,9.17,11.01,13.03,32.09,34.17,35.95,1.43,1.7,2.06,San Joaquin
2020-06-08,33.02,38.91,45.73,9.81,11.71,13.73,32.49,34.57,36.35,1.41,1.68,2.04,San Joaquin
2020-06-09,35.42,41.41,48.22,10.55,12.48,14.47,32.9,34.97,36.77,1.38,1.64,1.98,San Joaquin
2020-06-10,38.13,44.21,50.84,11.38,13.34,15.29,33.34,35.42,37.22,1.35,1.59,1.92,San Joaquin
2020-06-11,41.03,47.3,53.67,12.29,14.25,16.2,33.81,35.89,37.71,1.32,1.52,1.85,San Joaquin
2020-06-12,44.25,50.61,56.84,13.27,15.26,17.19,34.29,36.4,38.24,1.29,1.46,1.76,San Joaquin
2020-06-13,47.82,54.14,60.2,14.39,16.35,18.27,34.83,36.95,38.8,1.27,1.4,1.66,San Joaquin
2020-06-14,51.63,57.9,63.79,15.56,17.5,19.4,35.41,37.53,39.4,1.25,1.37,1.55,San Joaquin
